MMSI,IMO,STATUS,SPEED,LON,LAT,COURSE,HEADING,TIMESTAMP,SHIP_ID
316035891,9780768,0,65,-53.496850,46.280650,94,86,2021-01-11T02:29:00,5149482
316035891,9780768,0,60,-53.345830,46.280350,86,79,2021-01-11T03:29:00,5149482
316035891,9780768,0,58,-53.202130,46.279680,91,79,2021-01-11T04:29:00,5149482
316035891,9780768,0,51,-53.074520,46.286190,74,63,2021-01-11T05:29:00,5149482
316035891,9780768,0,56,-52.955370,46.304950,105,90,2021-01-11T06:28:00,5149482
316035891,9780768,0,54,-52.826920,46.286920,96,80,2021-01-11T07:28:00,5149482
316035891,9780768,0,64,-52.628550,46.284900,81,70,2021-01-11T09:03:00,5149482
316035891,9780768,0,116,-52.755800,46.285180,270,269,2021-01-15T09:34:00,5149482
316035891,9780768,0,122,-53.036170,46.276550,267,272,2021-01-15T10:33:00,5149482
316035891,9780768,0,103,-53.307480,46.279170,273,272,2021-01-15T11:32:00,5149482
316035891,9780768,0,99,-53.552520,46.281500,269,269,2021-01-15T12:32:00,5149482
316035891,9780768,0,97,-53.786410,46.278700,268,269,2021-01-15T13:32:00,5149482
316035891,9780768,0,94,-53.990530,46.337450,303,305,2021-01-15T14:32:00,5149482
316035891,9780768,0,66,-54.150980,46.407780,300,303,2021-01-15T15:31:00,5149482
316035891,9780768,0,65,-54.288090,46.462710,300,303,2021-01-15T16:31:00,5149482
316035891,9780768,0,63,-54.417150,46.518580,303,307,2021-01-15T17:31:00,5149482
316035891,9780768,0,63,-54.557300,46.585110,306,308,2021-01-15T18:37:00,5149482
316035891,9780768,0,116,-54.543060,46.847440,31,33,2021-01-16T14:03:00,5149482
316035891,9780768,0,59,-54.043120,47.667270,350,350,2021-01-16T19:32:00,5149482
316035891,9780768,0,26,-54.056680,47.758670,20,20,2021-01-16T20:37:00,5149482
316035891,9780768,0,17,-54.025420,47.776140,106,106,2021-01-16T21:37:00,5149482
316035891,9780768,0,11,-54.016720,47.775070,280,250,2021-01-18T00:34:00,5149482
316035891,9780768,0,137,-54.035290,47.630290,169,170,2021-01-18T01:34:00,5149482
316035891,9780768,0,134,-54.742010,46.834050,207,195,2021-01-18T05:58:00,5149482
316035891,9780768,0,142,-54.501350,46.681020,135,138,2021-01-18T06:58:00,5149482
316035891,9780768,0,140,-54.268790,46.511870,137,138,2021-01-18T07:57:00,5149482
316035891,9780768,0,143,-54.023040,46.356120,110,107,2021-01-18T08:57:00,5149482
316035891,9780768,0,137,-53.683690,46.346060,93,92,2021-01-18T09:57:00,5149482
316035891,9780768,0,137,-53.352270,46.341180,96,93,2021-01-18T10:56:00,5149482
316035891,9780768,0,134,-53.026830,46.323910,89,90,2021-01-18T11:55:00,5149482
316035891,9780768,0,125,-52.699870,46.322270,90,90,2021-01-18T12:56:00,5149482
316035891,9780768,0,102,-52.436720,46.325980,94,93,2021-01-18T13:56:00,5149482
316035891,9780768,0,111,-52.972940,46.262690,266,272,2021-01-22T13:06:00,5149482
316035891,9780768,0,119,-53.252020,46.261970,273,274,2021-01-22T14:06:00,5149482
316035891,9780768,0,120,-53.530920,46.273080,273,274,2021-01-22T15:05:00,5149482
316035891,9780768,0,125,-53.817110,46.306660,286,287,2021-01-22T16:05:00,5149482
316035891,9780768,0,128,-54.095040,46.385750,301,300,2021-01-22T17:04:00,5149482
316035891,9780768,0,131,-54.358440,46.499680,302,302,2021-01-22T18:03:00,5149482
316035891,9780768,0,75,-54.051420,47.701190,350,350,2021-01-23T02:23:00,5149482
316035891,9780768,0,10,-54.027360,47.773570,78,240,2021-01-23T03:23:00,5149482
316035891,9780768,0,0,-54.015690,47.774650,183,225,2021-01-24T06:32:00,5149482
316035891,9780768,0,0,-54.015690,47.774640,187,225,2021-01-24T07:35:00,5149482
316035891,9780768,0,0,-54.015690,47.774640,195,225,2021-01-24T08:35:00,5149482
316035891,9780768,0,97,-54.049250,47.699020,169,170,2021-01-24T09:34:00,5149482
316035891,9780768,0,152,-54.406850,46.611330,138,138,2021-01-24T15:53:00,5149482
316035891,9780768,0,152,-54.162080,46.423130,138,138,2021-01-24T16:53:00,5149482
316035891,9780768,0,150,-53.850540,46.344890,91,91,2021-01-24T17:52:00,5149482
316035891,9780768,0,148,-53.495150,46.337440,90,91,2021-01-24T18:51:00,5149482
316035891,9780768,0,150,-53.133540,46.330550,92,91,2021-01-24T19:51:00,5149482
316035891,9780768,0,148,-52.766820,46.321380,88,86,2021-01-24T20:52:00,5149482
316035891,9780768,0,98,-52.844700,46.283020,269,272,2021-01-27T19:14:00,5149482
316035891,9780768,0,97,-53.083530,46.279580,269,273,2021-01-27T20:13:00,5149482
316035891,9780768,0,95,-53.307430,46.283940,269,270,2021-01-27T21:12:00,5149482
316035891,9780768,0,89,-53.529820,46.281380,270,269,2021-01-27T22:12:00,5149482
316035891,9780768,0,88,-53.741310,46.283260,270,269,2021-01-27T23:12:00,5149482
316035891,9780768,0,85,-53.937150,46.312220,301,302,2021-01-28T00:11:00,5149482
316035891,9780768,0,84,-54.107890,46.385910,302,302,2021-01-28T01:11:00,5149482
316035891,9780768,0,83,-54.278190,46.459370,302,302,2021-01-28T02:11:00,5149482
316035891,9780768,0,85,-54.446830,46.537670,304,303,2021-01-28T03:12:00,5149482
316035891,9780768,0,70,-54.029560,47.618450,349,347,2021-01-28T12:22:00,5149482
316035891,9780768,0,54,-54.040760,47.719460,54,54,2021-01-28T13:22:00,5149482
316035891,9780768,1,0,-54.017610,47.728660,110,2,2021-01-28T15:10:00,5149482
316035891,9780768,1,0,-54.015650,47.728660,235,336,2021-01-28T17:40:00,5149482
316035891,9780768,1,0,-54.016200,47.728470,249,348,2021-01-28T19:11:00,5149482
316035891,9780768,1,0,-54.016410,47.728190,42,349,2021-01-28T22:47:00,5149482
316035891,9780768,1,0,-54.014560,47.728620,117,322,2021-01-29T03:53:00,5149482
316035891,9780768,1,0,-54.015730,47.728340,276,349,2021-01-29T06:29:00,5149482
316035891,9780768,1,0,-54.015560,47.728420,52,335,2021-01-29T07:35:00,5149482
316035891,9780768,1,0,-54.015380,47.728490,98,334,2021-01-29T08:35:00,5149482
316035891,9780768,1,0,-54.016270,47.729760,84,351,2021-01-29T09:53:00,5149482
316035891,9780768,0,46,-54.050280,47.760970,40,40,2021-01-29T10:54:00,5149482
316035891,9780768,0,0,-54.018810,47.772550,184,225,2021-01-30T10:27:00,5149482
316035891,9780768,0,128,-54.046900,47.676220,170,171,2021-01-30T11:28:00,5149482
316035891,9780768,0,105,-54.421490,46.664200,117,118,2021-01-30T18:47:00,5149482
316035891,9780768,0,112,-54.163750,46.631450,61,60,2021-01-30T19:46:00,5149482
316035891,9780768,0,121,-53.912070,46.722370,62,61,2021-01-30T20:45:00,5149482
316035891,9780768,0,128,-53.780630,46.883310,15,15,2021-01-30T21:45:00,5149482
316035891,9780768,0,96,-53.799020,46.883310,200,196,2021-02-03T19:06:00,5149482
316035891,9780768,0,87,-53.818700,46.738860,172,171,2021-02-03T20:05:00,5149482
316035891,9780768,0,93,-53.787650,46.597080,172,171,2021-02-03T21:05:00,5149482
316035891,9780768,0,96,-53.659070,46.468930,135,139,2021-02-03T22:04:00,5149482
316035891,9780768,0,117,-53.455270,46.360610,115,117,2021-02-03T23:05:00,5149482
316035891,9780768,0,127,-53.163160,46.330850,92,94,2021-02-04T00:05:00,5149482
316035891,9780768,0,122,-51.980040,46.283400,269,268,2021-02-07T01:39:00,5149482
316035891,9780768,0,118,-52.572950,46.279310,268,268,2021-02-07T03:44:00,5149482
316035891,9780768,0,118,-52.852810,46.273370,270,273,2021-02-07T04:43:00,5149482
316035891,9780768,0,121,-53.144190,46.280030,274,273,2021-02-07T05:44:00,5149482
316035891,9780768,0,121,-53.430530,46.285900,269,271,2021-02-07T06:43:00,5149482
316035891,9780768,0,112,-53.712700,46.283080,268,268,2021-02-07T07:42:00,5149482
316035891,9780768,0,108,-53.954470,46.322140,301,298,2021-02-07T08:41:00,5149482
316035891,9780768,0,103,-54.170640,46.410960,302,298,2021-02-07T09:41:00,5149482
316035891,9780768,0,100,-54.374980,46.503340,302,300,2021-02-07T10:40:00,5149482
316035891,9780768,0,31,-55.401900,46.552600,251,243,2021-02-08T06:08:00,5149482
316035891,9780768,0,29,-55.471490,46.541250,251,246,2021-02-08T07:08:00,5149482
316035891,9780768,0,37,-55.547210,46.527220,271,267,2021-02-08T08:07:00,5149482
316035891,9780768,0,47,-55.650780,46.527420,267,266,2021-02-08T09:07:00,5149482
316035891,9780768,0,49,-55.769690,46.517090,259,259,2021-02-08T10:07:00,5149482
316035891,9780768,0,51,-55.888970,46.503770,262,259,2021-02-08T11:07:00,5149482
316035891,9780768,0,61,-56.024770,46.494210,263,262,2021-02-08T12:08:00,5149482
316035891,9780768,0,59,-56.167530,46.481120,256,255,2021-02-08T13:07:00,5149482
316035891,9780768,0,37,-56.276840,46.459350,93,90,2021-02-08T14:06:00,5149482
316035891,9780768,0,28,-56.191140,46.456580,88,90,2021-02-08T15:06:00,5149482
316035891,9780768,0,32,-56.116160,46.455120,89,89,2021-02-08T16:09:00,5149482
316035891,9780768,0,42,-56.037430,46.455640,86,85,2021-02-08T17:11:00,5149482
316035891,9780768,0,75,-55.592020,46.433850,97,91,2021-02-08T20:15:00,5149482
316035891,9780768,0,21,-55.357560,46.557320,62,322,2021-02-09T01:43:00,5149482
316035891,9780768,0,7,-55.334200,46.550690,130,300,2021-02-09T02:48:00,5149482
316035891,9780768,0,10,-55.317270,46.550230,137,275,2021-02-09T03:50:00,5149482
316035891,9780768,0,10,-55.292490,46.529160,149,274,2021-02-09T06:03:00,5149482
316035891,9780768,0,10,-55.268320,46.516090,151,271,2021-02-09T08:04:00,5149482
316035891,9780768,0,75,-54.034990,47.638960,351,350,2021-02-10T16:58:00,5149482
316035891,9780768,0,61,-54.055670,47.741920,357,355,2021-02-10T17:57:00,5149482
316035891,9780768,0,0,-54.015790,47.774690,124,225,2021-02-10T19:00:00,5149482
316035891,9780768,5,10,-54.016690,47.775290,292,240,2021-02-12T23:49:00,5149482
316035891,9780768,0,130,-54.037170,47.631900,171,170,2021-02-13T00:50:00,5149482
316035891,9780768,0,124,-54.232330,46.477260,139,140,2021-02-13T08:12:00,5149482
316035891,9780768,0,126,-54.042590,46.321120,138,140,2021-02-13T09:12:00,5149482
316035891,9780768,0,72,-52.719470,46.403690,253,260,2021-02-17T20:43:00,5149482
316035891,9780768,0,76,-52.897900,46.372900,270,275,2021-02-17T21:42:00,5149482
316035891,9780768,0,78,-53.091000,46.358800,259,264,2021-02-17T22:42:00,5149482
316035891,9780768,0,81,-53.282590,46.337580,261,264,2021-02-17T23:42:00,5149482
316035891,9780768,0,95,-53.500310,46.314350,261,263,2021-02-18T00:41:00,5149482
316035891,9780768,0,96,-53.727450,46.293830,260,261,2021-02-18T01:41:00,5149482
316035891,9780768,0,100,-53.946650,46.317850,301,303,2021-02-18T02:40:00,5149482
316035891,9780768,0,107,-54.154510,46.412430,302,303,2021-02-18T03:40:00,5149482
316035891,9780768,0,111,-54.371040,46.510600,306,302,2021-02-18T04:39:00,5149482
316035891,9780768,0,65,-54.045850,47.686500,350,348,2021-02-18T12:58:00,5149482
316035891,9780768,0,36,-54.030200,47.774290,48,61,2021-02-18T13:57:00,5149482
316035891,9780768,0,0,-54.018810,47.772560,170,225,2021-02-19T16:37:00,5149482
316035891,9780768,0,156,-54.267620,46.493700,136,136,2021-02-19T23:53:00,5149482
316035891,9780768,0,153,-53.985340,46.347950,92,91,2021-02-20T00:53:00,5149482
316035891,9780768,0,147,-53.622800,46.340730,92,91,2021-02-20T01:53:00,5149482
316035891,9780768,0,143,-53.271350,46.331490,91,89,2021-02-20T02:53:00,5149482
316035891,9780768,0,140,-52.930710,46.328320,93,88,2021-02-20T03:53:00,5149482
316035891,9780768,0,122,-52.943650,46.274930,271,272,2021-02-25T13:14:00,5149482
316035891,9780768,0,126,-53.248740,46.281770,272,271,2021-02-25T14:14:00,5149482
316035891,9780768,0,127,-53.544580,46.283130,268,266,2021-02-25T15:14:00,5149482
316035891,9780768,0,132,-53.852170,46.282000,295,295,2021-02-25T16:13:00,5149482
316035891,9780768,0,138,-54.128220,46.402720,304,302,2021-02-25T17:13:00,5149482
316035891,9780768,5,31,-54.021280,47.774520,258,255,2021-02-28T21:13:00,5149482
316035891,9780768,0,135,-54.035060,47.619140,170,170,2021-02-28T22:12:00,5149482
316035891,9780768,0,138,-54.554260,46.707370,133,136,2021-03-01T03:35:00,5149482
316035891,9780768,0,142,-54.320610,46.543640,137,136,2021-03-01T04:35:00,5149482
316035891,9780768,0,139,-54.086470,46.371330,135,137,2021-03-01T05:35:00,5149482
316035891,9780768,0,124,-53.780560,46.335450,92,89,2021-03-01T06:35:00,5149482
316035891,9780768,0,132,-53.467900,46.329170,87,90,2021-03-01T07:36:00,5149482
316035891,9780768,0,129,-53.163110,46.323590,92,89,2021-03-01T08:35:00,5149482
316035891,9780768,0,133,-52.726510,46.289660,271,269,2021-03-05T22:31:00,5149482
316035891,9780768,0,133,-53.047880,46.289470,271,269,2021-03-05T23:31:00,5149482
316035891,9780768,0,133,-53.367790,46.289840,270,269,2021-03-06T00:31:00,5149482
316035891,9780768,0,133,-53.685770,46.288540,269,269,2021-03-06T01:31:00,5149482
316035891,9780768,0,131,-53.982780,46.334460,302,300,2021-03-06T02:30:00,5149482
316035891,9780768,0,133,-54.249600,46.449850,304,303,2021-03-06T03:29:00,5149482
316035891,9780768,0,105,-54.014390,47.572470,351,349,2021-03-06T21:02:00,5149482
316035891,9780768,0,64,-54.048480,47.691180,348,348,2021-03-06T22:02:00,5149482
316035891,9780768,0,24,-54.027570,47.776430,70,86,2021-03-06T23:02:00,5149482
316035891,9780768,5,0,-54.015680,47.774660,168,225,2021-03-08T15:33:00,5149482
316035891,9780768,5,9,-54.016740,47.775530,268,256,2021-03-08T19:43:00,5149482
316035891,9780768,0,140,-54.034740,47.618520,170,170,2021-03-08T20:43:00,5149482
316035891,9780768,0,90,-54.460600,46.647400,139,137,2021-03-09T04:12:00,5149482
316035891,9780768,0,90,-54.315800,46.535460,138,137,2021-03-09T05:12:00,5149482
316035891,9780768,0,89,-54.177340,46.426940,138,137,2021-03-09T06:11:00,5149482
316035891,9780768,0,87,-54.014570,46.346260,91,90,2021-03-09T07:11:00,5149482
316035891,9780768,0,94,-53.788330,46.341630,92,90,2021-03-09T08:11:00,5149482
316035891,9780768,0,96,-53.563400,46.336120,90,90,2021-03-09T09:10:00,5149482
316035891,9780768,0,89,-53.342460,46.330630,90,86,2021-03-09T10:09:00,5149482
316035891,9780768,0,96,-53.119950,46.329800,90,86,2021-03-09T11:09:00,5149482
316035891,9780768,0,93,-52.894290,46.325860,92,88,2021-03-09T12:08:00,5149482
316035891,9780768,0,131,-52.124240,46.294960,272,272,2021-03-11T23:07:00,5149482
316035891,9780768,0,139,-52.758540,46.284550,267,268,2021-03-12T01:07:00,5149482
316035891,9780768,0,134,-53.088040,46.281240,270,270,2021-03-12T02:06:00,5149482
316035891,9780768,0,135,-53.409490,46.282730,270,270,2021-03-12T03:06:00,5149482
316035891,9780768,0,135,-53.731950,46.284550,270,270,2021-03-12T04:06:00,5149482
316035891,9780768,0,137,-54.028560,46.356230,303,302,2021-03-12T05:06:00,5149482
316035891,9780768,0,138,-54.306050,46.482160,302,302,2021-03-12T06:06:00,5149482
316035891,9780768,0,141,-54.587990,46.613560,305,302,2021-03-12T07:06:00,5149482
316035891,9780768,0,108,-54.012770,47.551270,350,348,2021-03-12T13:40:00,5149482
316035891,9780768,0,91,-54.056510,47.727990,1,0,2021-03-12T14:39:00,5149482
316035891,9780768,0,4,-54.016150,47.775050,181,227,2021-03-12T15:41:00,5149482
316035891,9780768,0,21,-54.018920,47.775200,255,257,2021-03-14T11:24:00,5149482
316035891,9780768,0,7,-54.016350,47.729910,107,351,2021-03-14T12:23:00,5149482
316035891,9780768,1,0,-54.013220,47.731100,67,282,2021-03-14T14:32:00,5149482
316035891,9780768,1,1,-54.013120,47.731620,275,278,2021-03-14T15:44:00,5149482
316035891,9780768,1,1,-54.013100,47.731740,148,267,2021-03-14T16:47:00,5149482
316035891,9780768,1,1,-54.013390,47.731100,217,281,2021-03-14T17:47:00,5149482
316035891,9780768,1,0,-54.013280,47.731610,219,268,2021-03-14T18:47:00,5149482
316035891,9780768,1,2,-54.013410,47.731620,9,273,2021-03-14T21:20:00,5149482
316035891,9780768,1,0,-54.014400,47.733340,273,211,2021-03-14T22:20:00,5149482
316035891,9780768,1,0,-54.014210,47.733180,181,225,2021-03-14T23:20:00,5149482
316035891,9780768,1,0,-54.014370,47.733240,303,213,2021-03-15T00:23:00,5149482
316035891,9780768,1,0,-54.013950,47.732940,223,233,2021-03-15T01:25:00,5149482
316035891,9780768,1,0,-54.014030,47.733330,61,229,2021-03-15T02:29:00,5149482
316035891,9780768,1,0,-54.014300,47.733540,161,225,2021-03-15T03:31:00,5149482
316035891,9780768,1,0,-54.014200,47.733510,126,225,2021-03-15T04:43:00,5149482
316035891,9780768,1,0,-54.013360,47.732810,262,241,2021-03-15T05:47:00,5149482
316035891,9780768,1,1,-54.013130,47.732240,119,257,2021-03-15T06:55:00,5149482
316035891,9780768,1,0,-54.013250,47.732370,175,252,2021-03-15T08:04:00,5149482
316035891,9780768,1,0,-54.013350,47.732550,104,248,2021-03-15T09:07:00,5149482
316035891,9780768,1,1,-54.013660,47.733060,310,233,2021-03-15T10:10:00,5149482
316035891,9780768,1,0,-54.013480,47.732900,181,236,2021-03-15T11:10:00,5149482
316035891,9780768,1,0,-54.013220,47.732440,256,257,2021-03-15T12:10:00,5149482
316035891,9780768,1,2,-54.013420,47.732810,309,256,2021-03-15T13:10:00,5149482
316035891,9780768,1,0,-54.013150,47.732330,172,261,2021-03-15T14:10:00,5149482
316035891,9780768,1,1,-54.013800,47.733440,304,227,2021-03-15T15:10:00,5149482
316035891,9780768,1,1,-54.013240,47.732120,230,271,2021-03-15T16:10:00,5149482
316035891,9780768,1,2,-54.013290,47.731950,44,274,2021-03-15T17:19:00,5149482
316035891,9780768,1,2,-54.015650,47.734150,290,189,2021-03-15T18:28:00,5149482
316035891,9780768,1,0,-54.016370,47.734150,219,174,2021-03-15T19:28:00,5149482
316035891,9780768,1,0,-54.014030,47.733430,140,234,2021-03-15T20:34:00,5149482
316035891,9780768,1,0,-54.014060,47.733460,144,234,2021-03-15T21:36:00,5149482
316035891,9780768,1,2,-54.013430,47.731910,185,279,2021-03-15T23:22:00,5149482
316035891,9780768,1,2,-54.019270,47.728790,295,11,2021-03-16T03:54:00,5149482
316035891,9780768,1,1,-54.017670,47.728690,301,347,2021-03-16T04:54:00,5149482
316035891,9780768,0,1,-54.018740,47.728690,201,8,2021-03-16T07:29:00,5149482
316035891,9780768,0,5,-54.018070,47.731970,16,287,2021-03-16T09:37:00,5149482
316035891,9780768,0,135,-54.025980,47.590710,171,170,2021-03-16T10:38:00,5149482
316035891,9780768,0,72,-54.512130,46.694020,134,138,2021-03-16T19:09:00,5149482
316035891,9780768,0,72,-54.398210,46.605500,141,141,2021-03-16T20:08:00,5149482
316035891,9780768,0,72,-54.289860,46.513300,141,137,2021-03-16T21:08:00,5149482
316035891,9780768,0,73,-54.175240,46.426890,138,134,2021-03-16T22:07:00,5149482
316035891,9780768,0,59,-54.056850,46.346370,101,89,2021-03-16T23:07:00,5149482
316035891,9780768,0,74,-53.902070,46.341060,87,79,2021-03-17T00:06:00,5149482
316035891,9780768,0,72,-53.728900,46.344230,88,81,2021-03-17T01:05:00,5149482
316035891,9780768,0,74,-53.554280,46.340650,93,83,2021-03-17T02:05:00,5149482
316035891,9780768,0,77,-53.373840,46.339860,89,84,2021-03-17T03:04:00,5149482
316035891,9780768,0,74,-53.191540,46.335570,93,84,2021-03-17T04:03:00,5149482
316035891,9780768,0,69,-53.019740,46.324950,94,84,2021-03-17T05:02:00,5149482
316035891,9780768,0,63,-52.864630,46.315930,88,76,2021-03-17T06:02:00,5149482
316035891,9780768,0,123,-51.501810,46.286750,270,270,2021-03-22T08:38:00,5149482
316035891,9780768,0,122,-51.811080,46.286950,271,270,2021-03-22T09:41:00,5149482
316035891,9780768,0,124,-52.115790,46.287070,268,268,2021-03-22T10:43:00,5149482
316035891,9780768,0,124,-52.412780,46.282920,268,268,2021-03-22T11:42:00,5149482
316035891,9780768,0,128,-52.716260,46.281210,269,270,2021-03-22T12:42:00,5149482
316035891,9780768,0,132,-53.028900,46.277550,268,270,2021-03-22T13:41:00,5149482
316035891,9780768,0,127,-53.336050,46.273930,268,270,2021-03-22T14:41:00,5149482
316035891,9780768,0,130,-53.640870,46.309820,281,281,2021-03-22T15:41:00,5149482
316035891,9780768,0,129,-53.950600,46.353260,282,281,2021-03-22T16:41:00,5149482
316035891,9780768,0,129,-54.223430,46.446610,304,303,2021-03-22T17:41:00,5149482
316035891,9780768,0,130,-54.460020,46.581570,314,311,2021-03-22T18:40:00,5149482
316035891,9780768,0,127,-54.636420,46.745610,29,34,2021-03-22T19:40:00,5149482
316035891,9780768,0,139,-54.449980,46.936690,32,32,2021-03-22T20:40:00,5149482
316035891,9780768,0,74,-54.031140,47.624630,349,348,2021-03-23T00:42:00,5149482
316035891,9780768,0,64,-54.055410,47.731230,0,0,2021-03-23T01:41:00,5149482
316035891,9780768,0,5,-54.016890,47.775380,135,226,2021-03-23T02:41:00,5149482
316035891,9780768,0,0,-54.015680,47.774650,183,225,2021-03-24T19:16:00,5149482
316035891,9780768,0,103,-54.052210,47.694820,170,170,2021-03-24T20:15:00,5149482
316035891,9780768,0,144,-54.517140,46.692560,137,138,2021-03-25T02:40:00,5149482
316035891,9780768,0,143,-54.282930,46.516250,138,138,2021-03-25T03:41:00,5149482
316035891,9780768,0,142,-53.488560,46.341150,92,91,2021-03-25T06:15:00,5149482
316035891,9780768,0,142,-53.149980,46.333580,92,91,2021-03-25T07:14:00,5149482
316035891,9780768,0,149,-52.783600,46.278740,267,269,2021-03-27T09:56:00,5149482
316035891,9780768,0,145,-53.144400,46.278660,272,271,2021-03-27T10:56:00,5149482
316035891,9780768,0,134,-53.469860,46.280840,270,269,2021-03-27T11:55:00,5149482
316035891,9780768,0,129,-53.780820,46.280270,269,269,2021-03-27T12:54:00,5149482
316035891,9780768,0,125,-54.050920,46.361510,304,305,2021-03-27T13:54:00,5149482
316035891,9780768,0,122,-54.294370,46.474120,305,305,2021-03-27T14:53:00,5149482
316035891,9780768,0,24,-54.950060,46.438440,8,21,2021-03-28T02:51:00,5149482
316035891,9780768,0,33,-54.936770,46.484460,15,21,2021-03-28T03:50:00,5149482
316035891,9780768,0,41,-54.900510,46.539160,38,36,2021-03-28T04:50:00,5149482
316035891,9780768,0,45,-54.828950,46.590630,43,40,2021-03-28T05:50:00,5149482
316035891,9780768,0,120,-54.034190,47.622010,350,350,2021-03-28T13:06:00,5149482
316035891,9780768,0,38,-54.044510,47.763020,30,25,2021-03-28T14:05:00,5149482
316035891,9780768,0,0,-54.015870,47.774750,136,225,2021-03-28T15:05:00,5149482
316035891,9780768,0,0,-54.015690,47.774660,166,225,2021-03-28T22:07:00,5149482
316035891,9780768,0,0,-54.015690,47.774650,172,225,2021-03-28T23:08:00,5149482
316035891,9780768,0,94,-54.055920,47.745400,180,180,2021-03-29T01:10:00,5149482
316035891,9780768,0,115,-54.016920,47.555210,170,170,2021-03-29T02:12:00,5149482
316035891,9780768,0,79,-54.331930,47.157650,226,221,2021-03-29T05:15:00,5149482
316035891,9780768,0,33,-54.969230,46.663280,205,194,2021-03-29T10:34:00,5149482
316035891,9780768,0,25,-54.992590,46.622440,191,174,2021-03-29T11:34:00,5149482
316035891,9780768,0,21,-55.000480,46.586790,184,166,2021-03-29T12:35:00,5149482
316035891,9780768,0,14,-55.002950,46.557540,185,163,2021-03-29T13:35:00,5149482
316035891,9780768,0,15,-54.742870,46.396630,262,261,2021-03-30T12:03:00,5149482
316035891,9780768,0,9,-54.772910,46.393710,251,266,2021-03-30T13:02:00,5149482
316035891,9780768,0,107,-54.007390,47.532410,351,350,2021-03-31T11:46:00,5149482
316035891,9780768,0,72,-54.043940,47.672010,350,350,2021-03-31T12:47:00,5149482
316035891,9780768,0,39,-54.034680,47.772910,49,55,2021-03-31T13:47:00,5149482
316035891,9780768,0,0,-54.015690,47.774650,168,225,2021-04-01T13:14:00,5149482
316035891,9780768,0,0,-54.015680,47.774640,180,225,2021-04-01T14:14:00,5149482
316035891,9780768,0,115,-54.056740,47.710660,176,173,2021-04-01T15:13:00,5149482
316035891,9780768,0,141,-54.555580,46.725000,134,138,2021-04-01T20:41:00,5149482
316035891,9780768,0,142,-54.326340,46.548620,138,139,2021-04-01T21:41:00,5149482
316035891,9780768,0,140,-54.108890,46.371900,138,139,2021-04-01T22:41:00,5149482
316035891,9780768,0,142,-53.789000,46.345050,93,93,2021-04-01T23:40:00,5149482
316035891,9780768,0,141,-53.448150,46.335600,92,91,2021-04-02T00:40:00,5149482
316035891,9780768,0,141,-53.110900,46.328290,92,91,2021-04-02T01:40:00,5149482
316035891,9780768,0,145,-52.448940,46.320500,89,89,2021-04-02T03:38:00,5149482
316035891,9780768,0,143,-51.709500,46.311200,90,91,2021-04-02T05:45:00,5149482
316035891,9780768,0,135,-51.841630,46.284280,271,270,2021-04-04T05:06:00,5149482
316035891,9780768,0,135,-52.163530,46.287690,270,270,2021-04-04T06:05:00,5149482
316035891,9780768,0,136,-52.814450,46.290200,269,269,2021-04-04T08:05:00,5149482
316035891,9780768,0,135,-53.142590,46.289100,268,267,2021-04-04T09:04:00,5149482
316035891,9780768,0,138,-53.466490,46.281430,267,267,2021-04-04T10:04:00,5149482
316035891,9780768,0,138,-53.789570,46.301630,283,282,2021-04-04T11:04:00,5149482
316035891,9780768,0,137,-54.088340,46.382410,303,302,2021-04-04T12:03:00,5149482
